Identifier,Title,OBJECT_ID,OBJECT_PORTFOLIO_ID,Target,TargetService,Coverage,Unique coverage (compared to other set),Status
0305-1838,Mammal Review,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0305-1838,Mammal Review,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
0305-7070,Journal of Southern African Studies,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1990-2020,,ACTIVE
0305-7070,Journal of Southern African Studies,9.54925E+11,1E+15,EBSCOhost Humanities International Complete,getFullTxt,1990-2020,,ACTIVE
0305-7070,Journal of Southern African Studies,9.54925E+11,1E+15,EBSCOhost Literary Reference Center,getFullTxt,1990-2020,,ACTIVE
0305-7070,Journal of Southern African Studies,9.54925E+11,1E+15,EBSCOhost Political Science Complete,getFullTxt,1990-2020,,ACTIVE
0305-7070,Journal of Southern African Studies,9.54925E+11,1.11016E+14,JSTOR Arts and Sciences II,getFullTxt,1974-2013,,ACTIVE
0305-7070,Journal of Southern African Studies,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0305-7364,Annals of Botany,9.54923E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
0305-7364,Annals of Botany,9.54923E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1996-2020,,ACTIVE
0305-7364,Annals of Botany,9.54923E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,1996-2020,,ACTIVE
0305-7364,Annals of Botany,9.54923E+11,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1887-1995,,ACTIVE
0306-6800,Journal of Medical Ethics,9.54926E+11,2.67E+15,JSTOR Life Sciences Collection,getFullTxt,1975-2017,,ACTIVE
0306-6800,Journal of Medical Ethics,9.54926E+11,4.1E+15,Nursing & Allied Health Database,getFullTxt,1975-2021,,ACTIVE
0308-5147,Economy and Society,9.54925E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2009-2012,,ACTIVE
0308-5147,Economy and Society,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0309-1333,Progress in Physical Geography,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2016,,ACTIVE
0309-1333,Progress in Physical Geography,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2016,,ACTIVE
0309-1333,Progress in Physical Geography,9.54926E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1977-1998,,ACTIVE
0309-1333,Progress in Physical Geography,9.54926E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0315-5986,INFOR,9.54921E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1992-2014,,ACTIVE
0315-5986,INFOR,9.54921E+11,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,1992-2014,,ACTIVE
0315-5986,INFOR,9.54921E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1971-2020,,ACTIVE
0317-0861,Canadian Public Policy / Analyse de Politiques,9.54921E+11,1E+15,JSTOR Arts and Sciences VII,getFullTxt,1975-2019,,ACTIVE
0317-0861,Canadian Public Policy / Analyse de Politiques,9.54921E+11,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,-2007,,ACTIVE
0317-0861,Canadian Public Policy / Analyse de Politiques,9.54921E+11,1E+15,Project Muse Premium Collection,getFullTxt,-2009,,ACTIVE
0340-5443,Behavioral Ecology and Sociobiology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2020,,ACTIVE
0340-5443,Behavioral Ecology and Sociobiology,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1976-2017,,ACTIVE
0340-5443,Behavioral Ecology and Sociobiology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0343-2521,GeoJournal,9.54927E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
0343-2521,GeoJournal,9.54927E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2011,,ACTIVE
0343-2521,GeoJournal,9.54927E+11,2.67E+15,JSTOR Arts and Sciences IX,getFullTxt,1977-2017,,ACTIVE
0343-2521,GeoJournal,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0360-1234,"Journal of environmental science and health. Part B. Pesticides, food contaminants, and agricultural wastes",9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2020,,ACTIVE
0360-1234,"Journal of environmental science and health. Part B. Pesticides, food contaminants, and agricultural wastes",9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2001-2020,,ACTIVE
0361-3666,Disasters,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0361-3666,Disasters,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0361-3666,Disasters,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
0364-152X,Environmental Management,9.54926E+11,2.56E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
0364-152X,Environmental Management,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
0364-152X,Environmental Management,9.54926E+11,3.79E+15,Nursing & Allied Health Database,getFullTxt,1997-2020,,ACTIVE
0364-152X,Environmental Management,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,1997-2020,,ACTIVE
0364-152X,Environmental Management,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0373-6245,The South African geographical journal,1.10976E+14,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,2010-2020,,ACTIVE
0373-6245,The South African geographical journal,1.10976E+14,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0373-6687,Journal of Bryology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2020,,ACTIVE
0373-6687,Journal of Bryology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2020,,ACTIVE
0376-835X,Development Southern Africa,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0376-835X,Development Southern Africa,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1998-2020,,ACTIVE
0376-835X,Development Southern Africa,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0376-8929,Environmental Conservation,9.54925E+11,3.24E+15,CRKN Cambridge University Press Journals,getFullTxt,-1997,,ACTIVE
0376-8929,Environmental Conservation,9.54925E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2011-2013,,ACTIVE
0378-1097,FEMS microbiology letters,9.54926E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
0378-1097,FEMS microbiology letters,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2014,,ACTIVE
0378-1097,FEMS microbiology letters,9.54926E+11,3.71E+15,Public Health Database,getFullTxt,"1996-2012,2015-2020",,ACTIVE
0378-1909,Environmental Biology of Fishes,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
0378-1909,Environmental Biology of Fishes,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2011-2012,,ACTIVE
0378-1909,Environmental Biology of Fishes,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0378-2697,Plant Systematics and Evolution,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2020,,ACTIVE
0378-2697,Plant Systematics and Evolution,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0380-1330,Journal of Great Lakes Research,9.54926E+11,2.56E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,-2008,,ACTIVE
0380-1330,Journal of Great Lakes Research,9.54926E+11,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,-2008,,ACTIVE
0539-0184,Social Science Information,9.54926E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1962-1998,,ACTIVE
0539-0184,Social Science Information,9.54926E+11,1E+15,SAGE Sociology FTC,getFullTxt,-1962,,ACTIVE
0539-0184,Social Science Information,9.54926E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,1998-2007,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,1E+15,Canadian Science Publishing (NRC Research Press) Back Issues,getFullTxt,1980-1995,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,1.10998E+14,Canadian Science Publishing (NRC Research Press) Current,getFullTxt,-1996,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2001,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,1.1108E+14,EBSCOhost Canadian Reference Centre,getFullTxt,-2001,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-2001,,ACTIVE
0706-652X,Canadian Journal of Fisheries and Aquatic Sciences,9.54926E+11,5.47E+15,Gale OneFile: CPI.Q,getFullTxt,2006-2020,,ACTIVE
0718-560X,Latin American Journal of Aquatic Research,1E+15,1E+15,Business Insights: Essentials,getFullTxt,-2008,,ACTIVE
0718-560X,Latin American Journal of Aquatic Research,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2008,,ACTIVE
0722-4028,Coral Reefs,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2010-2020,,ACTIVE
0722-4028,Coral Reefs,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0722-4060,Polar Biology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
0722-4060,Polar Biology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0725-5136,Thesis Eleven: Critical Theory and Historical Sociology,9.60239E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1980-1998,,ACTIVE
0725-5136,Thesis Eleven: Critical Theory and Historical Sociology,9.60239E+11,1E+15,SAGE Sociology FTC,getFullTxt,-1980,,ACTIVE
0725-5136,Thesis Eleven: Critical Theory and Historical Sociology,9.60239E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0730-7268,Environmental Toxicology and Chemistry,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0730-7268,Environmental Toxicology and Chemistry,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,2005-2009,,ACTIVE
0730-9384,Politics and the Life Sciences,9.54926E+11,4.33E+15,CRKN Cambridge University Press Journals,getFullTxt,-2011,,ACTIVE
0730-9384,Politics and the Life Sciences,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2003,,ACTIVE
0730-9384,Politics and the Life Sciences,9.54926E+11,1E+15,EBSCOhost Political Science Complete,getFullTxt,-2003,,ACTIVE
0730-9384,Politics and the Life Sciences,9.54926E+11,1E+15,JSTOR Arts and Sciences VI,getFullTxt,1982-2017,,ACTIVE
0730-9384,Politics and the Life Sciences,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1982-2017,,ACTIVE
0733-9372,Journal of Environmental Engineering,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1995-2014,,ACTIVE
0733-9372,Journal of Environmental Engineering,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1995-2014,,ACTIVE
0733-9372,Journal of Environmental Engineering,9.54925E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1995-2014,,ACTIVE
0733-9372,Journal of Environmental Engineering,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1995-2014,,ACTIVE
0733-9488,Journal of Urban Planning and Development,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1995-2014,,ACTIVE
0733-9488,Journal of Urban Planning and Development,9.54925E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1995-2014,,ACTIVE
0733-9488,Journal of Urban Planning and Development,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1995-2014,,ACTIVE
0733-9496,Journal of Water Resources Planning and Management,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1995-2014,,ACTIVE
0733-9496,Journal of Water Resources Planning and Management,9.54925E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1995-2014,,ACTIVE
0733-9496,Journal of Water Resources Planning and Management,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1995-2014,,ACTIVE
0734-242X,Waste Management and Research,9.54923E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1983-1998,,ACTIVE
0734-242X,Waste Management and Research,9.54923E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0735-1968,Journal of park and recreation administration,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-1999,,ACTIVE
0735-1968,Journal of park and recreation administration,1.10979E+14,1E+15,EBSCOhost SPORTDiscus with Full Text,getFullTxt,-2004,,ACTIVE
0738-1360,Marine Resource Economics,1.10976E+14,3.71E+15,ABI/INFORM Collection,getFullTxt,2012-2015,,ACTIVE
0738-1360,Marine Resource Economics,1.10976E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1984-2020,,ACTIVE
0738-1360,Marine Resource Economics,1.10976E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,1984-2020,,ACTIVE
0738-8551,Critical Reviews in Biotechnology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2002-2020,,ACTIVE
0738-8551,Critical Reviews in Biotechnology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2002-2020,,ACTIVE
0748-2337,Toxicology and Industrial Health,9.54928E+11,2.55E+15,Public Health Database,getFullTxt,1999-2015,,ACTIVE
0748-2337,Toxicology and Industrial Health,9.54928E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1985-1998,,ACTIVE
0748-2337,Toxicology and Industrial Health,9.54928E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0749-0208,Journal of Coastal Research,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2004,,ACTIVE
0749-0208,Journal of Coastal Research,9.54926E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,-2004,,ACTIVE
0749-0208,Journal of Coastal Research,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-2004,,ACTIVE
0749-0208,Journal of Coastal Research,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,-1985,,ACTIVE
0800-3831,Acta borealia,1.10979E+14,1E+15,EBSCOhost Humanities International Complete,getFullTxt,2002-2020,,ACTIVE
0800-3831,Acta borealia,1.10979E+14,1E+15,Taylor & Francis Arts & Humanities Online Archive,getFullTxt,1984-1996,,ACTIVE
0800-3831,Acta borealia,1.10979E+14,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0824-0469,Marine Mammal Science,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0824-0469,Marine Mammal Science,9.54926E+11,4.1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2020,,ACTIVE
0829-318X,Tree Physiology,9.54926E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
0829-318X,Tree Physiology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1996-2020,,ACTIVE
0829-318X,Tree Physiology,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,1996-2020,,ACTIVE
0829-318X,Tree Physiology,9.54926E+11,4.9E+15,Oxford Journals Archive Collection,getFullTxt,1986-1995,,ACTIVE
0831-2796,Genome,9.54926E+11,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,1998-2007,,ACTIVE
0831-2796,Genome,9.54926E+11,1E+15,Canadian Science Publishing (NRC Research Press) Back Issues,getFullTxt,1987-1995,,ACTIVE
0831-2796,Genome,9.54926E+11,1.10998E+14,Canadian Science Publishing (NRC Research Press) Current,getFullTxt,-1996,,ACTIVE
0831-2796,Genome,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2020,,ACTIVE
0831-2796,Genome,9.54926E+11,1.11065E+14,EBSCOhost Canadian Reference Centre,getFullTxt,2001-2020,,ACTIVE
0831-2796,Genome,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2001-2020,,ACTIVE
0831-2796,Genome,9.54926E+11,5.47E+15,Gale OneFile: CPI.Q,getFullTxt,2006-2020,,ACTIVE
0831-2796,Genome,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,-1998,,ACTIVE
0885-4122,Journal of Planning Literature,9.63018E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1985-1998,,ACTIVE
0885-4122,Journal of Planning Literature,9.63018E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0886-7356,Cultural Anthropology,9.54926E+11,1E+15,EBSCOhost SocINDEX with Full Text,getFullTxt,2008-2013,,ACTIVE
0886-7356,Cultural Anthropology,9.54926E+11,1.11046E+14,JSTOR Arts and Sciences II,getFullTxt,1986-2013,,ACTIVE
0886-7356,Cultural Anthropology,9.54926E+11,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,2008-2013,,ACTIVE
0887-3593,Journal of the North American Benthological Society,9.54926E+11,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,2011-2011,,ACTIVE
0887-3593,Journal of the North American Benthological Society,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1986-2011,,ACTIVE
0887-5367,Hypatia,9.54928E+11,4.1E+15,CRKN Cambridge University Press Journals,getFullTxt,-2006,,ACTIVE
0887-5367,Hypatia,9.54928E+11,3.46E+15,CRKN Wiley Online Library,getFullTxt,2014-2019,,ACTIVE
0887-5367,Hypatia,9.54928E+11,4.57E+15,JSTOR Arts and Sciences V,getFullTxt,1986-2015,,ACTIVE
0887-5367,Hypatia,9.54928E+11,1E+15,Project Muse Premium Collection,getFullTxt,1999-2008,,ACTIVE
0888-8892,Conservation Biology,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0888-8892,Conservation Biology,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1987-2015,,ACTIVE
0889-048X,Agriculture and Human Values,9.54927E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1999-2020,,ACTIVE
0889-048X,Agriculture and Human Values,9.54927E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2004-2020,,ACTIVE
0889-048X,Agriculture and Human Values,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0890-037X,Weed Technology,9.54926E+11,4.33E+15,CRKN Cambridge University Press Journals,getFullTxt,-2012,,ACTIVE
0890-037X,Weed Technology,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1987-2017,,ACTIVE
0890-8575,Natural Resource Modeling,1.10976E+14,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2020,,ACTIVE
0890-8575,Natural Resource Modeling,1.10976E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2020,,ACTIVE
0892-0753,Coastal management,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,-1999,,ACTIVE
0892-0753,Coastal management,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-1999,,ACTIVE
0892-7553,Journal of Insect Behavior,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0892-7553,Journal of Insect Behavior,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0894-8755,Journal of Climate,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-1998,,ACTIVE
0894-8755,Journal of Climate,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-1998,,ACTIVE
0894-8763,Journal of Applied Meteorology (1988-2005),9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1996-2005,,ACTIVE
0894-8763,Journal of Applied Meteorology (1988-2005),9.54926E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1996-2005,,ACTIVE
0894-8763,Journal of Applied Meteorology (1988-2005),9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1996-2005,,ACTIVE
0898-5626,Entrepreneurship & regional development,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1998-2020,,ACTIVE
0898-5626,Entrepreneurship & regional development,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0899-8418,International journal of climatology,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1996,,ACTIVE
0899-8418,International journal of climatology,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
0906-7590,Ecography,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,2010-2019,,ACTIVE
0906-7590,Ecography,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1992-2013,,ACTIVE
0906-7590,Ecography,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2007-2013,,ACTIVE
0908-8857,Journal of Avian Biology,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2000,,ACTIVE
0908-8857,Journal of Avian Biology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0908-8857,Journal of Avian Biology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
0908-8857,Journal of Avian Biology,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1994-2013,,ACTIVE
0912-3814,Ecological Research,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0912-3814,Ecological Research,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
0912-3814,Ecological Research,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,1997-2018,,ACTIVE
0913-557X,Plant Species Biology,9.59328E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0913-557X,Plant Species Biology,9.59328E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
0919-9268,Fisheries Science,9.54926E+11,2.67E+15,ABI/INFORM Collection,getFullTxt,2005-2020,,ACTIVE
0919-9268,Fisheries Science,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2000-2020,,ACTIVE
0919-9268,Fisheries Science,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
0919-9268,Fisheries Science,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2005,,ACTIVE
0920-4741,Water Resources Management,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
0920-4741,Water Resources Management,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0920-4741,Water Resources Management,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0921-030X,Natural Hazards,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0921-030X,Natural Hazards,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0921-2728,Journal of Paleolimnology,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,1997-2020,,ACTIVE
0921-2728,Journal of Paleolimnology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0921-2973,Landscape Ecology,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0921-2973,Landscape Ecology,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2012-2013,,ACTIVE
0921-2973,Landscape Ecology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0923-4861,Wetlands Ecology and Management,9.54927E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2001-2020,,ACTIVE
0923-4861,Wetlands Ecology and Management,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0924-6460,Environmental and Resource Economics,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
0924-6460,Environmental and Resource Economics,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2004-2020,,ACTIVE
0924-6460,Environmental and Resource Economics,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0929-1873,European Journal of Plant Pathology,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0929-1873,European Journal of Plant Pathology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0930-7575,Climate Dynamics,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2020,,ACTIVE
0930-7575,Climate Dynamics,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0938-2259,Economic Theory,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,2002-2020,,ACTIVE
0938-2259,Economic Theory,9.54926E+11,5.47E+15,Business Insights: Essentials,getFullTxt,2010-2020,,ACTIVE
0938-2259,Economic Theory,9.54926E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1991-2020,,ACTIVE
0938-2259,Economic Theory,9.54926E+11,1E+15,JSTOR Arts and Sciences VI,getFullTxt,1991-2017,,ACTIVE
0938-2259,Economic Theory,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0938-5428,European Journal of International Law,9.54928E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
0938-5428,European Journal of International Law,9.54928E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1996-2020,,ACTIVE
0938-5428,European Journal of International Law,9.54928E+11,3.79E+15,Nexis Uni,getFullTxt,-1998,,ACTIVE
